constructorStandingsId;points;position;positionText;wins;constructorId;raceId
25802;25.0;3;3;0;4;42
25801;39.0;2;2;0;2;42
25800;106.0;11;E;4;1;42
25819;0.0;9;9;0;5;43
25818;6.0;6;6;0;9;43
25817;4.0;7;7;0;8;43
25816;1.0;8;8;0;11;43
25815;9.0;5;5;0;7;43
25814;13.0;4;4;0;3;43
25813;28.0;3;3;0;4;43
25812;48.0;2;2;0;2;43
25811;114.0;11;E;4;1;43
25830;0.0;9;9;0;5;44
25829;6.0;6;6;0;9;44
25828;4.0;7;7;0;8;44
25827;1.0;8;8;0;11;44
25826;9.0;5;5;0;7;44
25825;13.0;4;4;0;3;44
25824;31.0;3;3;0;4;44
25823;56.0;2;2;0;2;44
25822;128.0;11;E;5;1;44
25841;0.0;9;9;0;5;45
25840;16.0;5;5;0;9;45
25839;4.0;7;7;0;8;45
25838;1.0;8;8;0;11;45
25837;9.0;6;6;0;7;45
25836;18.0;4;4;0;3;45
25835;32.0;3;3;0;4;45
25834;61.0;2;2;0;2;45
25833;138.0;11;E;5;1;45
25852;0.0;9;9;0;5;46
25851;16.0;5;5;0;9;46
25850;4.0;7;7;0;8;46
25849;1.0;8;8;0;11;46
25848;12.0;6;6;0;7;46
25847;20.0;4;4;0;3;46
25846;33.0;3;3;0;4;46
25845;71.0;2;2;0;2;46
25844;138.0;11;E;6;1;46
25863;0.0;9;9;0;5;47
25862;16.0;5;5;0;9;47
25861;4.0;7;7;0;8;47
25860;1.0;8;8;0;11;47
25859;12.0;6;6;0;7;47
25858;22.0;4;4;0;3;47
25857;36.0;3;3;0;4;47
25856;77.0;2;2;0;2;47
25855;148.0;11;E;6;1;47
25874;0.0;9;9;0;5;48
25873;16.0;5;5;0;9;48
25872;4.0;7;7;0;8;48
25871;2.0;8;8;0;11;48
25870;12.0;6;6;0;7;48
25869;25.0;4;4;0;3;48
25868;38.0;3;3;0;4;48
25867;86.0;2;2;0;2;48
25866;166.0;11;E;7;1;48
25885;0.0;9;9;0;5;49
25884;18.0;5;5;0;9;49
25883;4.0;7;7;0;8;49
25882;2.0;8;8;0;11;49
25881;12.0;6;6;0;7;49
25880;28.0;4;4;0;3;49
25879;39.0;3;3;0;4;49
25878;90.0;2;2;0;2;49
25877;192.0;11;E;7;1;49
25896;0.0;10;10;0;5;50
25895;23.0;5;5;0;9;50
25894;4.0;7;7;0;8;50
25893;2.0;8;8;0;11;50
25892;12.0;6;6;0;7;50
25891;28.0;4;4;0;3;50
25890;51.0;3;3;0;4;50
25889;92.0;2;2;0;2;50
25888;202.0;11;E;8;1;50
25907;8.0;7;7;0;5;51
25906;24.0;5;5;0;9;51
25905;4.0;9;9;0;8;51
25904;6.0;8;8;0;11;51
25903;12.0;6;6;0;7;51
25902;28.0;4;4;0;3;51
25901;51.0;3;3;0;4;51
25900;94.0;2;2;0;2;51
25899;210.0;11;E;8;1;51
25918;8.0;7;7;0;5;52
25917;24.0;5;5;0;9;52
25916;4.0;9;9;0;8;52
25915;6.0;8;8;0;11;52
25914;13.0;6;6;0;7;52
25913;33.0;4;4;0;3;52
25912;51.0;3;3;0;4;52
25911;101.0;2;2;0;2;52
25910;218.0;11;E;8;1;52
6327;0.0;11;11;0;8;53
6326;0.0;10;10;0;13;53
6325;0.0;9;9;0;7;53
6324;0.0;8;8;0;2;53
6323;0.0;7;7;0;5;53
6322;1.0;6;6;0;9;53
6321;5.0;5;5;0;3;53
6320;5.0;4;4;0;11;53
6319;10.0;2;2;0;1;53
6318;8.0;3;3;0;6;53
6317;10.0;1;1;1;4;53
6338;0.0;11;11;0;8;54
6337;0.0;10;10;0;13;54
6336;1.0;7;7;0;7;54
6335;2.0;6;6;0;2;54
6334;0.0;9;9;0;5;54
6333;1.0;8;8;0;9;54
6332;5.0;5;5;0;3;54
6331;11.0;4;4;0;11;54
6330;15.0;3;3;0;1;54
6329;15.0;2;2;0;6;54
6328;28.0;1;1;2;4;54
6349;0.0;11;11;0;8;55
6348;0.0;10;10;0;13;55
6347;7.0;6;6;0;7;55
6346;10.0;5;5;0;2;55
6345;0.0;9;9;0;5;55
6344;2.0;8;8;0;9;55
6343;5.0;7;7;0;3;55
6342;13.0;4;4;0;11;55
6341;23.0;2;2;0;1;55
6340;15.0;3;3;0;6;55
6339;42.0;1;1;3;4;55
6360;0.0;11;11;0;8;56
6359;0.0;10;10;0;13;56
6358;7.0;7;7;0;7;56
6357;10.0;5;5;0;2;56
6356;0.0;9;9;0;5;56
6355;2.0;8;8;0;9;56
6354;8.0;6;6;0;3;56
6353;15.0;4;4;0;11;56
6352;33.0;2;2;0;1;56
6351;30.0;3;3;1;6;56
6350;51.0;1;1;3;4;56
6371;0.0;11;11;0;8;57
6370;0.0;10;10;0;13;57
6369;7.0;7;7;0;7;57
6368;11.0;5;5;0;2;57
6367;0.0;9;9;0;5;57
6366;2.0;8;8;0;9;57
6365;10.0;6;6;0;3;57
6364;19.0;4;4;0;11;57
6363;38.0;3;3;0;1;57
6362;46.0;2;2;2;6;57
6361;62.0;1;1;3;4;57
6382;0.0;11;11;0;8;58
6381;0.0;10;10;0;13;58
6380;7.0;7;7;0;7;58
6379;12.0;5;5;0;2;58
6378;0.0;9;9;0;5;58
6377;2.0;8;8;0;9;58
6376;10.0;6;6;0;3;58
6375;24.0;4;4;0;11;58
6374;42.0;3;3;0;1;58
6373;59.0;2;2;2;6;58
6372;78.0;1;1;4;4;58
6393;0.0;11;11;0;8;59
6392;0.0;10;10;0;13;59
6391;8.0;7;7;0;7;59
6390;14.0;5;5;0;2;59
6389;0.0;9;9;0;5;59
6388;8.0;8;8;0;9;59
6387;10.0;6;6;0;3;59
6386;29.0;4;4;0;11;59
6385;50.0;3;3;0;1;59
6384;63.0;2;2;2;6;59
6383;91.0;1;1;5;4;59
6404;0.0;11;11;0;8;60
6403;0.0;10;10;0;13;60
6402;8.0;7;7;0;7;60
6401;17.0;5;5;0;2;60
6400;0.0;9;9;0;5;60
6399;8.0;8;8;0;9;60
6398;10.0;6;6;0;3;60
6397;29.0;4;4;0;11;60
6396;59.0;3;3;0;1;60
6395;75.0;2;2;2;6;60
6394;106.0;1;1;6;4;60
6415;0.0;11;11;0;8;61
6414;0.0;10;10;0;13;61
6413;11.0;6;6;0;7;61
6412;19.0;5;5;0;2;61
6411;0.0;9;9;0;5;61
6410;9.0;8;8;0;9;61
6409;10.0;7;7;0;3;61
6408;29.0;4;4;0;11;61
6407;65.0;3;3;0;1;61
6406;87.0;2;2;2;6;61
6405;121.0;1;1;7;4;61
6426;0.0;11;11;0;8;62
6425;0.0;10;10;0;13;62
6424;16.0;6;6;0;7;62
6423;19.0;5;5;0;2;62
6422;1.0;9;9;0;5;62
6421;11.0;7;7;0;9;62
6420;10.0;8;8;0;3;62
6419;32.0;4;4;0;11;62
6418;65.0;3;3;0;1;62
6417;105.0;2;2;3;6;62
6416;131.0;1;1;7;4;62
6437;0.0;11;11;0;8;63
6436;0.0;10;10;0;13;63
6435;21.0;5;5;0;7;63
6434;20.0;6;6;0;2;63
6433;1.0;9;9;0;5;63
6432;11.0;7;7;0;9;63
6431;10.0;8;8;0;3;63
6430;32.0;4;4;0;11;63
6429;71.0;3;3;0;1;63
6428;121.0;2;2;4;6;63
6427;142.0;1;1;7;4;63
6448;0.0;11;11;0;8;64
6447;0.0;10;10;0;13;64
6446;23.0;5;5;0;7;64
6445;20.0;6;6;0;2;64
6444;1.0;9;9;0;5;64
6443;12.0;7;7;0;9;64
6442;10.0;8;8;0;3;64
6441;37.0;4;4;0;11;64
6440;77.0;3;3;0;1;64
6439;139.0;2;2;5;6;64
6438;149.0;1;1;7;4;64
6459;0.0;11;11;0;8;65
6458;0.0;10;10;0;13;65
6457;26.0;5;5;0;7;65
6456;26.0;6;6;0;2;65
6455;1.0;9;9;0;5;65
6454;16.0;7;7;0;9;65
6453;10.0;8;8;0;3;65
6452;52.0;4;4;1;11;65
6451;85.0;3;3;0;1;65
6450;142.0;2;2;5;6;65
6449;149.0;1;1;7;4;65
6470;0.0;11;11;0;8;66
6469;0.0;10;10;0;13;66
6468;28.0;5;5;0;7;66
6467;26.0;6;6;0;2;66
6466;1.0;9;9;0;5;66
6465;16.0;7;7;0;9;66
6464;10.0;8;8;0;3;66
6463;58.0;4;4;1;11;66
6462;89.0;3;3;0;1;66
6461;158.0;2;2;6;6;66
6460;160.0;1;1;7;4;66
6482;0.0;12;12;0;14;67
6481;0.0;11;11;0;8;67
6480;0.0;10;10;0;13;67
6479;30.0;6;6;0;7;67
6478;33.0;5;5;0;2;67
6477;1.0;9;9;0;5;67
6476;16.0;7;7;0;9;67
6475;10.0;8;8;0;3;67
6474;65.0;4;4;1;11;67
6473;97.0;3;3;0;1;67
6472;168.0;1;1;7;6;67
6471;165.0;2;2;7;4;67
6494;0.0;12;12;0;14;68
6493;0.0;11;11;0;8;68
6492;0.0;10;10;0;13;68
6491;30.0;6;6;0;7;68
6490;35.0;5;5;0;2;68
6489;1.0;9;9;0;5;68
6488;16.0;7;7;0;9;68
6487;11.0;8;8;0;3;68
6486;73.0;4;4;1;11;68
6485;101.0;3;3;0;1;68
6484;178.0;2;2;8;6;68
6483;179.0;1;1;7;4;68
6506;0.0;12;12;0;14;69
6505;0.0;11;11;0;8;69
6504;0.0;10;10;0;13;69
6503;35.0;6;6;0;7;69
6502;36.0;5;5;0;2;69
6501;1.0;9;9;0;5;69
6500;16.0;7;7;0;9;69
6499;11.0;8;8;0;3;69
6498;78.0;4;4;1;11;69
6497;105.0;3;3;0;1;69
6496;186.0;2;2;8;6;69
6495;195.0;1;1;8;4;69
6518;0.0;12;12;0;14;70
6517;0.0;11;11;0;8;70
6516;0.0;10;10;0;13;70
6515;35.0;6;6;0;7;70
6514;36.0;5;5;0;2;70
6513;1.0;9;9;0;5;70
6512;16.0;7;7;0;9;70
6511;11.0;8;8;0;3;70
6510;86.0;4;4;1;11;70
6509;110.0;3;3;0;1;70
6508;201.0;2;2;9;6;70
6507;206.0;1;1;8;4;70
27951;0.0;8;8;0;17;71
27950;0.0;10;10;0;16;71
27949;0.0;7;7;0;15;71
27948;0.0;6;6;0;7;71
27947;4.0;5;5;0;1;71
27946;4.0;4;4;0;3;71
27945;7.0;3;3;0;9;71
27944;8.0;2;2;0;6;71
27943;16.0;1;1;1;4;71
27961;0.0;8;8;0;17;72
27960;0.0;10;10;0;16;72
27959;0.0;7;7;0;15;72
27958;12.0;2;2;0;7;72
27957;9.0;6;6;0;1;72
27956;10.0;5;5;0;3;72
27955;11.0;3;3;0;9;72
27954;10.0;4;4;0;6;72
27953;26.0;1;1;2;4;72
27971;0.0;8;8;0;17;73
27970;0.0;10;10;0;16;73
27969;2.0;7;7;0;15;73
27968;25.0;2;2;0;7;73
27967;19.0;3;3;0;1;73
27966;13.0;4;4;0;3;73
27965;12.0;5;5;0;9;73
27964;10.0;6;6;0;6;73
27963;36.0;1;1;3;4;73
27981;0.0;8;8;0;17;74
27980;0.0;10;10;0;16;74
27979;7.0;7;7;0;15;74
27978;29.0;2;2;0;7;74
27977;25.0;3;3;0;1;74
27976;18.0;5;5;0;3;74
27975;13.0;6;6;0;9;74
27974;18.0;4;4;0;6;74
27992;0.0;9;9;0;18;75
27991;0.0;8;8;0;17;75
27990;0.0;10;10;0;16;75
27989;7.0;7;7;0;15;75
27988;40.0;2;2;0;7;75
27987;37.0;3;3;1;1;75
27986;21.0;4;4;0;3;75
27985;14.0;6;6;0;9;75
27984;18.0;5;5;0;6;75
28001;0.0;8;8;0;17;76
28000;0.0;10;10;0;16;76
27999;7.0;7;7;0;15;76
27998;43.0;3;3;0;7;76
27997;51.0;2;2;2;1;76
27996;35.0;4;4;0;3;76
27995;14.0;6;6;0;9;76
27994;21.0;5;5;0;6;76
27993;63.0;1;1;4;4;76
28012;0.0;10;10;0;18;77
28011;0.0;8;8;0;17;77
28010;0.0;9;9;0;16;77
28009;7.0;7;7;0;15;77
28008;44.0;3;3;0;7;77
28007;53.0;2;2;2;1;77
28006;43.0;4;4;0;3;77
28005;19.0;6;6;0;9;77
28004;31.0;5;5;0;6;77
28003;76.0;1;1;5;4;77
28022;0.0;10;10;0;18;78
28021;0.0;8;8;0;17;78
28020;0.0;9;9;0;16;78
28019;12.0;7;7;0;15;78
28018;47.0;4;4;0;7;78
28017;63.0;2;2;3;1;78
28016;47.0;3;3;0;3;78
28015;22.0;6;6;0;9;78
28014;45.0;5;5;0;6;78
28013;76.0;1;1;5;4;78
28032;7.0;9;9;0;18;79
28031;11.0;8;8;0;17;79
28030;0.0;10;10;0;16;79
28029;12.0;7;7;0;15;79
28028;47.0;5;5;0;7;79
28027;63.0;2;2;3;1;79
28026;47.0;4;4;0;3;79
28025;22.0;6;6;0;9;79
28024;63.0;3;3;1;6;79
28023;76.0;1;1;5;4;79
28042;7.0;9;9;0;18;80
28041;11.0;8;8;0;17;80
28040;5.0;10;10;0;16;80
28039;13.0;7;7;0;15;80
28038;53.0;4;4;0;7;80
28037;71.0;2;2;3;1;80
28036;47.0;5;5;0;3;80
28035;22.0;6;6;0;9;80
28034;69.0;3;3;1;6;80
28033;89.0;1;1;6;4;80
28052;7.0;10;10;0;18;81
28051;11.0;8;8;0;17;81
28050;9.0;9;9;0;16;81
28049;13.0;7;7;0;15;81
28048;54.0;4;4;0;7;81
28047;87.0;2;2;4;1;81
28046;47.0;5;5;0;3;81
28045;22.0;6;6;0;9;81
28044;74.0;3;3;1;6;81
28043;102.0;1;1;6;4;81
28062;7.0;10;10;0;18;82
28061;11.0;9;9;0;17;82
28060;15.0;7;7;0;16;82
28059;14.0;8;8;0;15;82
28058;57.0;4;4;0;7;82
28057;95.0;2;2;4;1;82
28056;47.0;5;5;0;3;82
28055;24.0;6;6;0;9;82
28054;78.0;3;3;1;6;82
28053;117.0;1;1;7;4;82
28072;7.0;10;10;0;18;83
28071;11.0;9;9;0;17;83
28070;20.0;7;7;0;16;83
28069;14.0;8;8;0;15;83
28068;68.0;4;4;0;7;83
28067;105.0;2;2;5;1;83
28066;52.0;5;5;0;3;83
28065;24.0;6;6;0;9;83
28064;86.0;3;3;1;6;83
28063;117.0;1;1;7;4;83
28082;7.0;10;10;0;18;84
28081;11.0;9;9;0;17;84
28080;24.0;7;7;0;16;84
28079;14.0;8;8;0;15;84
28078;71.0;4;4;0;7;84
28077;121.0;2;2;6;1;84
28076;52.0;5;5;0;3;84
28075;27.0;6;6;0;9;84
28074;86.0;3;3;1;6;84
28073;130.0;1;1;7;4;84
28092;7.0;10;10;0;18;85
28091;11.0;9;9;0;17;85
28090;25.0;7;7;0;16;85
28089;14.0;8;8;0;15;85
28088;78.0;4;4;0;7;85
28087;136.0;2;2;7;1;85
28086;54.0;5;5;0;3;85
28085;27.0;6;6;0;9;85
28084;86.0;3;3;1;6;85
28083;144.0;1;1;7;4;85
28102;7.0;10;10;0;18;86
28101;12.0;9;9;0;17;86
28100;31.0;6;6;0;16;86
28099;17.0;8;8;0;15;86
28098;80.0;4;4;0;7;86
28097;146.0;2;2;8;1;86
28096;59.0;5;5;0;3;86
28095;27.0;7;7;0;9;86
28094;90.0;3;3;1;6;86
28093;152.0;1;1;7;4;86
28112;7.0;10;10;0;18;87
28111;12.0;9;9;0;17;87
28110;33.0;6;6;0;16;87
28109;17.0;8;8;0;15;87
28108;81.0;4;4;0;7;87
28107;164.0;1;1;9;1;87
28106;59.0;5;5;0;3;87
28105;27.0;7;7;0;9;87
28104;98.0;3;3;1;6;87
28103;162.0;2;2;7;4;87
28122;7.0;10;10;0;18;88
28121;12.0;9;9;0;17;88
28120;37.0;6;6;0;16;88
28119;17.0;8;8;0;15;88
28118;82.0;4;4;0;7;88
28117;174.0;2;2;10;1;88
28116;64.0;5;5;0;3;88
28115;30.0;7;7;0;9;88
28114;100.0;3;3;1;6;88
28113;176.0;1;1;7;4;88
28132;7.0;10;10;0;18;89
28131;12.0;9;9;0;17;89
28130;38.0;6;6;0;16;89
28129;20.0;8;8;0;15;89
28128;88.0;4;4;0;7;89
28127;182.0;2;2;10;1;89
28126;66.0;5;5;0;3;89
28125;34.0;7;7;0;9;89
28124;100.0;3;3;1;6;89
28123;191.0;1;1;8;4;89
6146;0.0;9;9;0;17;90
6145;0.0;8;8;0;7;90
6144;0.0;7;7;0;19;90
6143;0.0;6;6;0;15;90
6142;1.0;5;5;0;1;90
6141;3.0;4;4;0;16;90
6140;9.0;2;2;0;3;90
6139;8.0;3;3;0;4;90
6138;18.0;1;1;1;6;90
6156;0.0;10;10;0;18;91
6155;0.0;9;9;0;17;91
6154;0.0;7;7;0;7;91
6153;0.0;8;8;0;19;91
6152;1.0;6;6;0;15;91
6151;4.0;5;5;0;1;91
6150;9.0;4;4;0;16;91
6149;17.0;2;2;0;3;91
6148;14.0;3;3;0;4;91
6147;33.0;1;1;2;6;91
6166;0.0;10;10;0;18;92
6165;0.0;9;9;0;17;92
6164;0.0;8;8;0;7;92
6163;1.0;7;7;0;19;92
6162;1.0;6;6;0;15;92
6161;4.0;5;5;0;1;92
6160;19.0;4;4;0;16;92
6159;19.0;3;3;0;3;92
6158;22.0;2;2;0;4;92
6157;51.0;1;1;3;6;92
6176;0.0;10;10;0;18;93
6175;0.0;9;9;0;17;93
6174;0.0;8;8;0;7;93
6173;1.0;7;7;0;19;93
6172;1.0;6;6;0;15;93
6171;5.0;5;5;0;1;93
6170;27.0;3;3;0;16;93
6169;27.0;4;4;0;3;93
6168;31.0;2;2;0;4;93
6167;64.0;1;1;4;6;93
6186;0.0;10;10;0;18;94
6185;0.0;9;9;0;17;94
6184;0.0;8;8;0;7;94
6183;1.0;7;7;0;19;94
6182;3.0;6;6;0;15;94
6181;5.0;5;5;0;1;94
6180;32.0;3;3;0;16;94
6179;30.0;4;4;0;3;94
6178;42.0;2;2;0;4;94
6177;82.0;1;1;5;6;94
6196;0.0;10;10;0;18;95
6195;2.0;8;8;0;17;95
6194;4.0;7;7;0;7;95
6193;1.0;9;9;0;19;95
6192;7.0;5;5;0;15;95
6191;5.0;6;6;0;1;95
6190;40.0;3;3;0;16;95
6189;35.0;4;4;0;3;95
6188;52.0;2;2;1;4;95
6187;88.0;1;1;5;6;95
6206;0.0;10;10;0;18;96
6205;2.0;9;9;0;17;96
6204;4.0;7;7;0;7;96
6203;3.0;8;8;0;19;96
6202;10.0;5;5;0;15;96
6201;5.0;6;6;0;1;96
6200;46.0;3;3;0;16;96
6199;36.0;4;4;0;3;96
6198;61.0;2;2;1;4;96
6197;106.0;1;1;6;6;96
6216;0.0;10;10;0;18;97
6215;5.0;7;7;0;17;97
6214;4.0;8;8;0;7;97
6213;3.0;9;9;0;19;97
6212;15.0;5;5;0;15;97
6211;12.0;6;6;0;1;97
6210;52.0;3;3;0;16;97
6209;36.0;4;4;0;3;97
6208;61.0;2;2;1;4;97
6207;124.0;1;1;7;6;97
6226;1.0;10;10;0;18;98
6225;5.0;8;8;0;17;98
6224;8.0;7;7;0;7;98
6223;3.0;9;9;0;19;98
6222;15.0;6;6;0;15;98
6221;17.0;5;5;0;1;98
6220;58.0;3;3;0;16;98
6219;36.0;4;4;0;3;98
6218;66.0;2;2;1;4;98
6217;142.0;1;1;8;6;98
6236;1.0;10;10;0;18;99
6235;5.0;8;8;0;17;99
6234;8.0;7;7;0;7;99
6233;3.0;9;9;0;19;99
6232;15.0;6;6;0;15;99
6231;22.0;5;5;0;1;99
6230;62.0;3;3;0;16;99
6229;37.0;4;4;0;3;99
6228;79.0;2;2;1;4;99
6227;158.0;1;1;9;6;99
6246;1.0;10;10;0;18;100
6245;5.0;8;8;0;17;100
6244;8.0;7;7;0;7;100
6243;4.0;9;9;0;19;100
6242;18.0;6;6;0;15;100
6241;32.0;5;5;0;1;100
6240;67.0;3;3;0;16;100
6239;41.0;4;4;0;3;100
6238;79.0;2;2;1;4;100
6237;174.0;1;1;10;6;100
6256;1.0;10;10;0;18;101
6255;5.0;9;9;0;17;101
6254;8.0;7;7;0;7;101
6253;7.0;8;8;0;19;101
6252;18.0;6;6;0;15;101
6251;37.0;5;5;0;1;101
6250;76.0;3;3;0;16;101
6249;47.0;4;4;0;3;101
6248;85.0;2;2;1;4;101
6247;184.0;1;1;11;6;101
6266;1.0;10;10;0;18;102
6265;5.0;9;9;0;17;102
6264;8.0;7;7;0;7;102
6263;7.0;8;8;0;19;102
6262;19.0;6;6;0;15;102
6261;37.0;5;5;0;1;102
6260;83.0;3;3;0;16;102
6259;54.0;4;4;0;3;102
6258;91.0;2;2;1;4;102
6257;202.0;1;1;12;6;102
6276;1.0;10;10;0;18;103
6275;5.0;9;9;0;17;103
6274;9.0;8;8;0;7;103
6273;10.0;7;7;0;19;103
6272;28.0;6;6;0;15;103
6271;49.0;5;5;1;1;103
6270;83.0;3;3;0;16;103
6269;54.0;4;4;0;3;103
6268;91.0;2;2;1;4;103
6267;216.0;1;1;12;6;103
6286;1.0;10;10;0;18;104
6285;5.0;9;9;0;17;104
6284;9.0;8;8;0;7;104
6283;10.0;7;7;0;19;104
6282;29.0;6;6;0;15;104
6281;52.0;5;5;1;1;104
6280;94.0;2;2;0;16;104
6279;60.0;4;4;0;3;104
6278;91.0;3;3;1;4;104
6277;234.0;1;1;13;6;104
6296;1.0;10;10;0;18;105
6295;5.0;9;9;0;17;105
6294;9.0;8;8;0;7;105
6293;10.0;7;7;0;19;105
6292;32.0;6;6;0;15;105
6291;58.0;5;5;1;1;105
6290;105.0;2;2;0;16;105
6289;64.0;4;4;0;3;105
6288;96.0;3;3;1;4;105
6287;244.0;1;1;14;6;105
6306;1.0;10;10;0;18;106
6305;5.0;9;9;0;17;106
6304;9.0;8;8;0;7;106
6303;10.0;7;7;0;19;106
6302;33.0;6;6;0;15;106
6301;61.0;5;5;1;1;106
6300;116.0;2;2;0;16;106
6299;74.0;4;4;0;3;106
6298;100.0;3;3;1;4;106
6297;254.0;1;1;15;6;106
6316;1.0;10;10;0;18;107
6315;5.0;9;9;0;17;107
6314;9.0;8;8;0;7;107
6313;10.0;7;7;0;19;107
6312;34.0;6;6;0;15;107
6311;69.0;5;5;1;1;107
6310;119.0;2;2;0;16;107
6309;88.0;4;4;1;3;107
6308;105.0;3;3;1;4;107
6307;262.0;1;1;15;6;107
5988;0.0;7;7;0;18;108
5987;0.0;6;6;0;16;108
5986;3.0;5;5;0;15;108
5985;6.0;3;3;0;4;108
5984;5.0;4;4;0;6;108
5983;9.0;2;2;0;3;108
5982;16.0;1;1;1;1;108
5997;0.0;9;9;0;7;109
5996;0.0;7;7;0;17;109
5995;0.0;8;8;0;18;109
5994;2.0;6;6;0;16;109
5993;4.0;5;5;0;15;109
5992;16.0;3;3;0;4;109
5991;16.0;2;2;0;6;109
5990;14.0;4;4;0;3;109
5989;26.0;1;1;2;1;109
6007;0.0;8;8;0;19;110
6006;0.0;9;9;0;7;110
6005;10.0;5;5;1;17;110
6004;0.0;10;10;0;18;110
6003;5.0;7;7;0;16;110
6002;8.0;6;6;0;15;110
6001;23.0;2;2;0;4;110
6000;16.0;3;3;0;6;110
5999;16.0;4;4;0;3;110
5998;39.0;1;1;2;1;110
6017;0.0;9;9;0;19;111
6016;0.0;8;8;0;7;111
6015;10.0;5;5;1;17;111
6014;0.0;10;10;0;18;111
6013;6.0;7;7;0;16;111
6012;8.0;6;6;0;15;111
6011;26.0;3;3;0;4;111
6010;32.0;2;2;1;6;111
6009;23.0;4;4;0;3;111
6008;51.0;1;1;2;1;111
6027;2.0;9;9;0;19;112
6026;3.0;8;8;0;7;112
6025;11.0;5;5;1;17;112
6024;0.0;10;10;0;18;112
6023;6.0;7;7;0;16;112
6022;8.0;6;6;0;15;112
6021;34.0;3;3;0;4;112
6020;48.0;2;2;2;6;112
6019;32.0;4;4;0;3;112
6018;51.0;1;1;2;1;112
6037;4.0;8;8;0;19;113
6036;3.0;9;9;0;7;113
6035;11.0;5;5;1;17;113
6034;0.0;10;10;0;18;113
6033;11.0;6;6;0;16;113
6032;8.0;7;7;0;15;113
6031;35.0;3;3;0;4;113
6030;64.0;1;1;3;6;113
6029;35.0;4;4;0;3;113
6028;63.0;2;2;2;1;113
6047;4.0;8;8;0;19;114
6046;3.0;9;9;0;7;114
6045;11.0;5;5;1;17;114
6044;0.0;10;10;0;18;114
6043;11.0;6;6;0;16;114
6042;8.0;7;7;0;15;114
6041;42.0;4;4;0;4;114
6040;71.0;2;2;3;6;114
6039;50.0;3;3;1;3;114
6038;73.0;1;1;2;1;114
6057;6.0;8;8;0;19;115
6056;4.0;9;9;0;7;115
6055;11.0;5;5;1;17;115
6054;0.0;10;10;0;18;115
6053;11.0;6;6;0;16;115
6052;8.0;7;7;0;15;115
6051;47.0;4;4;0;4;115
6050;85.0;1;1;4;6;115
6049;64.0;3;3;1;3;115
6048;76.0;2;2;2;1;115
6067;9.0;8;8;0;19;116
6066;4.0;9;9;0;7;116
6065;11.0;6;6;1;17;116
6064;0.0;10;10;0;18;116
6063;13.0;5;5;0;16;116
6062;9.0;7;7;0;15;116
6061;52.0;4;4;0;4;116
6060;95.0;1;1;4;6;116
6059;82.0;2;2;2;3;116
6058;76.0;3;3;2;1;116
6077;12.0;6;6;0;19;117
6076;5.0;9;9;0;7;117
6075;11.0;7;7;1;17;117
6074;0.0;10;10;0;18;117
6073;13.0;5;5;0;16;117
6072;9.0;8;8;0;15;117
6071;52.0;4;4;0;4;117
6070;103.0;1;1;4;6;117
6069;100.0;2;2;3;3;117
6068;85.0;3;3;2;1;117
6087;12.0;6;6;0;19;118
6086;7.0;9;9;0;7;118
6085;11.0;7;7;1;17;118
6084;0.0;10;10;0;18;118
6083;14.0;5;5;0;16;118
6082;9.0;8;8;0;15;118
6081;55.0;4;4;0;4;118
6080;118.0;1;1;5;6;118
6079;108.0;2;2;3;3;118
6078;95.0;3;3;2;1;118
6097;12.0;7;7;0;19;119
6096;14.0;6;6;0;7;119
6095;11.0;8;8;1;17;119
6094;0.0;10;10;0;18;119
6093;15.0;5;5;0;16;119
6092;9.0;9;9;0;15;119
6091;66.0;4;4;0;4;119
6090;120.0;1;1;5;6;119
6089;118.0;2;2;4;3;119
6088;103.0;3;3;2;1;119
6107;15.0;6;6;0;19;120
6106;14.0;7;7;0;7;120
6105;11.0;8;8;1;17;120
6104;0.0;10;10;0;18;120
6103;15.0;5;5;0;16;120
6102;9.0;9;9;0;15;120
6101;78.0;4;4;1;4;120
6100;121.0;2;2;5;6;120
6099;129.0;1;1;4;3;120
6098;115.0;3;3;2;1;120
6117;17.0;6;6;0;19;121
6116;14.0;7;7;0;7;121
6115;11.0;8;8;1;17;121
6114;0.0;10;10;0;18;121
6113;18.0;5;5;0;16;121
6112;9.0;9;9;0;15;121
6111;79.0;4;4;1;4;121
6110;137.0;2;2;6;6;121
6109;141.0;1;1;4;3;121
6108;120.0;3;3;2;1;121
6127;18.0;7;7;0;19;122
6126;14.0;8;8;0;7;122
6125;13.0;9;9;1;17;122
6124;0.0;10;10;0;18;122
6123;18.0;6;6;0;16;122
6122;19.0;5;5;0;15;122
6121;84.0;4;4;1;4;122
6120;147.0;1;1;7;6;122
6119;144.0;2;2;4;3;122
6118;128.0;3;3;2;1;122
6137;18.0;7;7;0;19;123
6136;16.0;8;8;0;7;123
6135;13.0;9;9;1;17;123
6134;0.0;10;10;0;18;123
6133;26.0;5;5;0;16;123
6132;19.0;6;6;0;15;123
6131;88.0;4;4;1;4;123
6130;158.0;1;1;8;6;123
6129;144.0;2;2;4;3;123
6128;142.0;3;3;2;1;123
5805;1.0;6;6;0;7;124
5804;2.0;5;5;0;18;124
5803;3.0;4;4;0;19;124
5802;4.0;3;3;0;1;124
5801;6.0;2;2;0;3;124
5800;10.0;1;1;1;6;124
5816;0.0;11;11;0;21;125
5815;0.0;10;10;0;17;125
