id;fastestLap;rank;fastestLapTime;fastestLapSpeed;resultId
20484;35;21;1:34.247;203.898;20487
20485;37;13;1:30.181;213.091;20488
20486;26;22;1:34.363;203.647;20489
20487;26;23;1:34.463;203.432;20490
20488;62;2;1:17.806;201.778;20491
20489;66;4;1:18.144;200.906;20492
20490;44;6;1:18.207;200.744;20493
20491;62;8;1:18.417;200.206;20494
20492;62;5;1:18.148;200.895;20495
20493;68;3;1:17.832;201.711;20496
20494;67;1;1:16.972;203.965;20497
20495;39;15;1:19.784;196.776;20498
20496;66;11;1:19.349;197.855;20499
20497;68;13;1:19.530;197.404;20500
20498;44;14;1:19.577;197.288;20501
20499;69;16;1:19.842;196.633;20502
20500;64;9;1:18.912;198.950;20503
20501;65;10;1:19.175;198.289;20504
20502;45;7;1:18.325;200.441;20505
20503;65;18;1:20.654;194.653;20506
20504;58;12;1:19.453;197.596;20507
20505;47;21;1:21.884;191.729;20508
20506;49;22;1:21.937;191.605;20509
20507;43;20;1:21.669;192.234;20510
20508;38;19;1:20.791;194.323;20511
20509;21;17;1:20.574;194.846;20512
20510;5;23;1:24.524;185.741;20513
20512;52;3;1:39.141;196.774;20515
20513;56;4;1:39.156;196.744;20516
20514;54;1;1:38.766;197.521;20517
20515;56;5;1:39.489;196.085;20518
20516;55;7;1:39.542;195.981;20519
20517;52;8;1:39.803;195.469;20520
20518;57;6;1:39.517;196.030;20521
20519;50;10;1:39.889;195.300;20522
20520;53;11;1:40.084;194.920;20523
20521;57;9;1:39.878;195.322;20524
20522;52;13;1:40.208;194.679;20525
20523;56;16;1:40.430;194.248;20526
20524;55;15;1:40.327;194.448;20527
20525;57;12;1:40.100;194.889;20528
20526;53;2;1:38.968;197.118;20529
20527;52;14;1:40.305;194.490;20530
20528;45;20;1:42.414;190.485;20531
20529;51;22;1:43.820;187.905;20532
20530;48;19;1:42.319;190.662;20533
20531;55;21;1:42.927;189.536;20534
20532;53;18;1:41.770;191.691;20535
20533;46;17;1:40.790;193.554;20536
20534;8;24;1:46.130;183.816;20537
20535;5;23;1:44.064;187.465;20538
20536;45;4;1:32.364;229.608;20539
20537;43;6;1:32.758;228.633;20540
20538;50;7;1:32.952;228.156;20541
20539;52;9;1:33.003;228.031;20542
20540;50;11;1:33.615;226.540;20543
20541;52;10;1:33.558;226.678;20544
20542;52;3;1:31.967;230.600;20545
20543;42;16;1:34.337;224.806;20546
20544;47;15;1:34.171;225.203;20547
20545;48;13;1:33.989;225.639;20548
20546;51;14;1:34.018;225.569;20549
20547;52;8;1:32.980;228.087;20550
20548;52;5;1:32.484;229.311;20551
20549;52;1;1:30.874;233.373;20552
20550;52;2;1:31.646;231.407;20553
20551;44;20;1:36.519;219.724;20554
20552;48;18;1:36.251;220.336;20555
20553;49;19;1:36.415;219.961;20556
20554;40;23;1:38.798;214.656;20557
20555;50;22;1:38.309;215.723;20558
20556;43;12;1:33.748;226.219;20559
20557;23;17;1:35.883;221.182;20560
20558;12;21;1:36.846;218.982;20561
20559;7;24;1:40.641;210.725;20562
20560;66;2;1:15.880;217.005;20563
20561;66;3;1:16.097;216.386;20564
20562;67;1;1:15.824;217.166;20565
20563;65;5;1:16.503;215.238;20566
20564;65;4;1:16.451;215.385;20567
20565;57;9;1:16.678;214.747;20568
20566;62;16;1:17.166;213.389;20569
20567;66;8;1:16.609;214.940;20570
20568;66;14;1:17.088;213.605;20571
20569;62;17;1:17.198;213.300;20572
20570;63;15;1:17.100;213.571;20573
20571;63;13;1:17.029;213.768;20574
20572;61;11;1:16.836;214.305;20575
20573;61;6;1:16.527;215.171;20576
20574;66;12;1:16.971;213.929;20577
20575;64;7;1:16.596;214.977;20578
20576;65;10;1:16.687;214.722;20579
20577;62;18;1:18.211;210.538;20580
20578;57;21;1:20.861;203.638;20581
20579;51;19;1:20.664;204.135;20582
20580;49;20;1:20.703;204.037;20583
20581;16;22;1:23.541;197.105;20584
20582;2;23;2:14.452;122.470;20585
20584;46;2;1:22.651;190.821;20587
20585;67;4;1:23.195;189.573;20588
20586;70;1;1:22.362;191.491;20589
20587;69;5;1:23.329;189.269;20590
20588;61;6;1:23.799;188.207;20591
20589;66;7;1:24.204;187.302;20592
20590;65;10;1:24.342;186.995;20593
20591;61;8;1:24.205;187.300;20594
20592;68;9;1:24.282;187.128;20595
20593;68;3;1:22.811;190.452;20596
20594;64;12;1:25.372;184.739;20597
20595;58;13;1:25.449;184.573;20598
20596;58;11;1:25.358;184.770;20599
20597;64;18;1:27.457;180.335;20600
20598;58;17;1:27.429;180.393;20601
20599;59;19;1:27.674;179.889;20602
20600;61;21;1:28.093;179.033;20603
20601;62;16;1:27.287;180.686;20604
20602;59;23;1:29.278;176.657;20605
20603;22;14;1:26.258;182.842;20606
20604;21;15;1:26.825;181.648;20607
20605;13;20;1:27.954;179.316;20608
20606;12;22;1:28.177;178.862;20609
20608;32;1;1:49.069;231.178;20611
20609;32;2;1:49.395;230.489;20612
20610;29;3;1:49.807;229.624;20613
20611;26;4;1:50.111;228.990;20614
20612;25;5;1:50.477;228.232;20615
20613;31;10;1:51.688;225.757;20616
20614;32;13;1:51.914;225.301;20617
20615;29;11;1:51.749;225.634;20618
20616;32;7;1:51.175;226.799;20619
20617;31;14;1:52.267;224.593;20620
20618;31;15;1:52.537;224.054;20621
20619;30;17;1:52.966;223.203;20622
20620;31;9;1:51.576;225.984;20623
20621;28;12;1:51.864;225.402;20624
20622;22;6;1:50.868;227.427;20625
20623;23;22;1:55.797;217.746;20626
20624;25;21;1:55.705;217.919;20627
20625;31;19;1:55.268;218.745;20628
20626;24;18;1:55.103;219.059;20629
20627;31;20;1:55.484;218.336;20630
20628;29;8;1:51.374;226.393;20631
20629;6;16;1:52.879;223.375;20632
20630;5;23;2:20.201;179.844;20633
20632;52;1;1:24.139;247.861;20635
20633;46;8;1:24.598;246.516;20636
20634;51;6;1:24.575;246.583;20637
20635;50;4;1:24.493;246.822;20638
20636;52;3;1:24.491;246.828;20639
20637;52;2;1:24.278;247.452;20640
20638;52;7;1:24.576;246.580;20641
20639;48;5;1:24.560;246.627;20642
20640;49;11;1:24.947;245.503;20643
20641;48;14;1:25.239;244.662;20644
20642;51;13;1:25.224;244.705;20645
20643;51;12;1:25.102;245.056;20646
20644;53;9;1:24.644;246.382;20647
20645;47;16;1:26.325;241.584;20648
20646;51;15;1:25.472;243.995;20649
20647;51;10;1:24.937;245.532;20650
20648;50;17;1:27.765;237.620;20651
20649;50;18;1:27.822;237.466;20652
20650;45;20;1:28.875;234.653;20653
20651;46;19;1:28.171;236.526;20654
20652;30;21;1:29.017;234.278;20655
20653;10;22;1:30.880;229.476;20656
20656;58;1;1:47.976;169.137;20659
20657;59;2;1:48.141;168.879;20660
20658;54;5;1:49.706;166.470;20661
20659;61;7;1:49.711;166.462;20662
20660;55;8;1:50.125;165.837;20663
20661;52;9;1:50.334;165.522;20664
20662;56;3;1:49.255;167.157;20665
20663;45;12;1:52.079;162.945;20666
20664;45;15;1:52.473;162.374;20667
20665;45;13;1:52.213;162.751;20668
20666;46;11;1:51.903;163.202;20669
20667;43;14;1:52.333;162.577;20670
20668;54;4;1:49.680;166.509;20671
20669;59;6;1:49.710;166.464;20672
20670;55;17;1:52.513;162.317;20673
20671;53;18;1:53.051;161.544;20674
20672;38;19;1:53.559;160.822;20675
20673;29;16;1:52.475;162.372;20676
20674;31;10;1:50.750;164.901;20677
20675;23;22;1:57.766;155.077;20678
20676;22;20;1:53.957;160.260;20679
20677;19;23;1:57.962;154.819;20680
20678;20;21;1:56.386;156.915;20681
20680;51;3;1:33.653;223.219;20683
20681;53;1;1:33.474;223.647;20684
20682;53;4;1:33.823;222.815;20685
20683;53;2;1:33.529;223.515;20686
20684;35;9;1:35.182;219.633;20687
20685;52;7;1:34.853;220.395;20688
20686;50;6;1:34.486;221.251;20689
20687;52;10;1:35.521;218.854;20690
20688;53;11;1:35.597;218.680;20691
20689;52;8;1:35.116;219.786;20692
20690;49;5;1:34.365;221.535;20693
20691;51;14;1:37.620;214.148;20694
20692;28;15;1:39.710;209.660;20695
20693;51;17;1:39.813;209.443;20696
20694;49;18;1:40.329;208.366;20697
20695;33;16;1:39.806;209.458;20698
20696;44;12;1:36.108;217.517;20699
20697;43;13;1:36.319;217.041;20700
20698;2;19;2:41.378;129.541;20701
20704;42;1;1:50.257;183.335;20707
20705;42;3;1:50.430;183.048;20708
20706;44;4;1:50.502;182.928;20709
20707;43;8;1:51.835;180.748;20710
20708;45;7;1:51.604;181.122;20711
20709;45;5;1:51.371;181.501;20712
20710;45;6;1:51.564;181.187;20713
20711;42;14;1:53.086;178.748;20714
20712;42;15;1:53.263;178.469;20715
20713;43;10;1:51.982;180.511;20716
20714;43;9;1:51.962;180.543;20717
20715;42;11;1:52.193;180.171;20718
20716;43;16;1:55.018;175.746;20719
20717;30;20;1:59.290;169.452;20720
20718;36;19;1:58.313;170.851;20721
20719;40;12;1:52.601;179.518;20722
20720;44;2;1:50.375;183.139;20723
20721;39;13;1:53.031;178.835;20724
20722;29;18;1:58.102;171.157;20725
20723;27;17;1:56.768;173.112;20726
20724;25;23;2:02.635;164.830;20727
20725;20;24;2:05.161;161.503;20728
20726;18;21;2:00.025;168.414;20729
20727;18;22;2:00.652;167.539;20730
20728;70;6;1:14.283;208.828;20731
20729;69;4;1:14.047;209.493;20732
20730;67;2;1:13.855;210.038;20733
20731;66;1;1:13.851;210.049;20734
20732;71;3;1:13.932;209.819;20735
20733;65;5;1:14.184;209.107;20736
20734;71;12;1:15.219;206.229;20737
20735;70;8;1:14.985;206.873;20738
20736;61;11;1:15.161;206.388;20739
20737;65;7;1:14.748;207.529;20740
20738;68;16;1:15.695;204.932;20741
20739;64;9;1:14.997;206.840;20742
20740;69;17;1:15.935;204.285;20743
20741;69;13;1:15.227;206.207;20744
20742;69;14;1:15.330;205.925;20745
20743;70;15;1:15.485;205.503;20746
20744;68;10;1:15.068;206.644;20747
20745;69;20;1:17.161;201.039;20748
20746;69;21;1:17.316;200.636;20749
20747;66;23;1:17.695;199.657;20750
20748;66;24;1:17.731;199.565;20751
20749;63;22;1:17.690;199.670;20752
20750;60;18;1:16.767;202.071;20753
20751;37;19;1:16.940;201.616;20754
20752;50;4;1:41.739;196.526;20755
20753;47;1;1:41.274;197.428;20756
20754;48;2;1:41.636;196.725;20757
20755;52;3;1:41.711;196.580;20758
20756;51;5;1:41.753;196.499;20759
20757;52;8;1:42.311;195.427;20760
20758;52;7;1:42.227;195.588;20761
20759;52;6;1:42.196;195.647;20762
20760;49;15;1:42.727;194.636;20763
20761;52;14;1:42.725;194.640;20764
20762;52;12;1:42.673;194.738;20765
20763;50;11;1:42.669;194.746;20766
20764;52;13;1:42.695;194.696;20767
20765;53;16;1:42.733;194.624;20768
20766;50;10;1:42.573;194.928;20769
20767;51;9;1:42.397;195.263;20770
20768;52;17;1:45.378;189.739;20771
20769;50;19;1:46.126;188.402;20772
20770;52;20;1:46.255;188.173;20773
20771;44;21;1:46.646;187.483;20774
20772;42;18;1:45.979;188.663;20775
20773;39;22;1:46.837;187.148;20776
20776;44;4;1:29.844;212.488;20779
20777;41;8;1:30.314;211.382;20780
20778;55;7;1:30.064;211.969;20781
20779;49;2;1:29.487;213.336;20782
20780;50;3;1:29.600;213.066;20783
20781;49;5;1:29.883;212.396;20784
20782;55;1;1:28.947;214.631;20785
20783;44;11;1:30.836;210.167;20786
20784;55;13;1:31.526;208.583;20787
20785;40;14;1:31.941;207.641;20788
20786;41;10;1:30.467;211.025;20789
20787;43;15;1:32.377;206.661;20790
20788;52;16;1:32.550;206.275;20791
20789;44;19;1:34.523;201.969;20792
20790;48;22;1:35.789;199.300;20793
20791;47;12;1:31.404;208.861;20794
20792;21;17;1:33.503;204.173;20795
20793;19;20;1:34.918;201.129;20796
20794;13;21;1:35.319;200.283;20797
20795;7;18;1:34.102;202.873;20798
20796;51;9;1:30.384;211.218;20799
20797;39;6;1:29.962;212.209;20800
20798;33;6;1:41.539;196.523;20801
20799;50;4;1:41.264;197.057;20802
20800;47;7;1:41.547;196.508;20803
20801;46;1;1:40.571;198.415;20804
20802;41;9;1:41.999;195.637;20805
20803;49;2;1:40.717;198.127;20806
20804;39;10;1:42.095;195.453;20807
20805;54;5;1:41.512;196.575;20808
20806;45;11;1:42.491;194.698;20809
20807;48;13;1:42.883;193.956;20810
20808;34;14;1:42.973;193.786;20811
20809;45;8;1:41.778;196.062;20812
20810;36;12;1:42.659;194.379;20813
20811;37;17;1:43.744;192.346;20814
20812;43;16;1:43.677;192.470;20815
20813;50;20;1:45.357;189.401;20816
20814;49;3;1:41.054;197.466;20817
20815;42;23;1:46.521;187.332;20818
20816;41;19;1:45.346;189.421;20819
20817;23;18;1:45.280;189.540;20820
20818;19;15;1:43.298;193.177;20821
20819;10;21;1:45.516;189.116;20822
20820;5;24;1:49.385;182.427;20823
20821;5;22;1:45.689;188.806;20824
20822;48;2;1:40.415;195.424;20825
20823;47;8;1:41.321;193.677;20826
20824;42;1;1:38.993;198.232;20827
20825;39;3;1:40.623;195.021;20828
20826;41;5;1:41.166;193.974;20829
20827;39;10;1:41.678;192.997;20830
20828;41;15;1:42.070;192.256;20831
20829;46;6;1:41.215;193.880;20832
20830;50;7;1:41.261;193.792;20833
20831;32;17;1:42.577;191.306;20834
20832;45;18;1:42.614;191.237;20835
20833;51;16;1:42.406;191.625;20836
20834;45;13;1:42.031;192.329;20837
20835;45;11;1:41.696;192.963;20838
20836;54;4;1:41.157;193.991;20839
20837;45;19;1:42.672;191.129;20840
20838;39;9;1:41.643;193.063;20841
20839;46;12;1:41.702;192.951;20842
20840;53;14;1:42.052;192.290;20843
20841;45;22;1:44.806;187.237;20844
20842;54;21;1:44.381;187.999;20845
20843;52;20;1:43.384;189.812;20846
20844;41;24;1:46.081;184.986;20847
20845;5;23;1:45.700;185.653;20848
20846;50;3;1:29.937;213.669;20849
20847;48;1;1:29.703;214.226;20850
20848;48;6;1:30.279;212.860;20851
20849;48;4;1:30.108;213.264;20852
20850;47;7;1:30.573;212.169;20853
20851;47;13;1:31.167;210.786;20854
20852;52;5;1:30.158;213.145;20855
20853;48;8;1:30.618;212.063;20856
20854;44;14;1:31.360;210.341;20857
20855;45;10;1:31.038;211.085;20858
20856;57;11;1:31.118;210.900;20859
20857;47;12;1:31.153;210.819;20860
20858;43;16;1:32.070;208.719;20861
20859;46;9;1:30.797;211.645;20862
20860;46;17;1:32.079;208.699;20863
20861;57;2;1:29.894;213.771;20864
20862;44;15;1:32.044;208.778;20865
20863;49;20;1:32.862;206.939;20866
20864;55;19;1:32.695;207.312;20867
20865;55;23;1:34.971;202.343;20868
20866;51;21;1:33.948;204.547;20869
20867;41;22;1:34.699;202.925;20870
20868;40;18;1:32.519;207.706;20871
20870;60;4;1:27.162;192.262;20873
20871;52;1;1:26.727;193.227;20874
20872;63;7;1:27.518;191.480;20875
20873;50;5;1:27.187;192.207;20876
20874;22;9;1:28.737;188.850;20877
20875;34;15;1:29.463;187.317;20878
20876;34;13;1:29.155;187.964;20879
20877;61;3;1:26.958;192.713;20880
20878;55;6;1:27.247;192.075;20881
20879;52;8;1:27.615;191.268;20882
20880;35;17;1:29.592;187.047;20883
20881;42;16;1:29.469;187.305;20884
20882;52;10;1:28.791;188.735;20885
20883;27;18;1:30.049;186.098;20886
20884;64;14;1:29.391;187.468;20887
20885;52;12;1:29.132;188.013;20888
20886;60;2;1:26.891;192.862;20889
20887;34;20;1:30.783;184.594;20890
20888;40;21;1:31.635;182.877;20891
20889;36;22;1:32.549;181.071;20892
20890;33;23;1:32.848;180.488;20893
20891;24;11;1:29.081;188.120;20894
20892;34;19;1:30.618;184.930;20895
20893;22;24;1:33.884;178.496;20896
20894;78;2;1:16.267;157.656;20897
20895;77;4;1:16.471;157.236;20898
20896;78;3;1:16.463;157.252;20899
20897;78;1;1:16.234;157.724;20900
20898;76;7;1:18.308;153.547;20901
20899;54;5;1:17.847;154.456;20902
20900;77;13;1:18.872;152.449;20903
20901;77;6;1:17.857;154.436;20904
20902;76;8;1:18.584;153.008;20905
20903;77;12;1:18.832;152.526;20906
20904;56;10;1:18.699;152.784;20907
20905;75;11;1:18.724;152.736;20908
20906;66;19;1:21.277;147.938;20909
20907;54;18;1:20.678;149.036;20910
20908;75;20;1:21.391;147.731;20911
20909;74;21;1:21.566;147.414;20912
20910;74;23;1:22.731;145.338;20913
20911;62;14;1:18.904;152.387;20914
20912;57;16;1:20.058;150.191;20915
20913;59;9;1:18.608;152.961;20916
20914;16;17;1:20.202;149.921;20917
20915;30;15;1:19.801;150.674;20918
20916;30;22;1:22.102;146.451;20919
20917;69;1;1:16.956;204.007;20920
20918;69;2;1:17.217;203.317;20921
20919;65;8;1:19.572;197.300;20922
20920;70;4;1:19.138;198.382;20923
20921;68;3;1:19.054;198.593;20924
20922;68;5;1:19.148;198.357;20925
20923;70;10;1:20.213;195.723;20926
20924;69;13;1:20.371;195.339;20927
20925;68;11;1:20.316;195.472;20928
20926;69;7;1:19.507;197.461;20929
20927;69;9;1:20.071;196.070;20930
20928;70;12;1:20.369;195.343;20931
20929;63;17;1:23.419;188.201;20932
20930;66;16;1:23.116;188.887;20933
20931;68;15;1:22.495;190.309;20934
20932;68;19;1:24.590;185.596;20935
20933;67;14;1:22.233;190.916;20936
20934;67;6;1:19.395;197.740;20937
20935;53;18;1:24.265;186.312;20938
20936;55;20;1:25.135;184.408;20939
20937;47;21;1:30.171;174.109;20940
20938;14;22;1:34.223;166.621;20941
20939;16;24;1:38.460;159.451;20942
20940;7;23;1:37.761;160.591;20943
20941;53;1;1:41.852;191.536;20944
20942;49;2;1:42.308;190.683;20945
20943;39;4;1:42.534;190.262;20946
20944;47;6;1:42.947;189.499;20947
20945;53;5;1:42.705;189.945;20948
20946;57;3;1:42.340;190.623;20949
20947;53;12;1:43.649;188.215;20950
20948;53;11;1:43.579;188.343;20951
20949;53;10;1:43.526;188.439;20952
20950;51;14;1:43.901;187.759;20953
20951;41;15;1:43.949;187.672;20954
20952;55;17;1:44.131;187.344;20955
20953;47;16;1:44.103;187.395;20956
20954;54;13;1:43.851;187.849;20957
20955;41;8;1:43.151;189.124;20958
20956;42;9;1:43.517;188.456;20959
20957;50;18;1:44.578;186.544;20960
20958;47;7;1:43.134;189.155;20961
20959;44;19;1:45.055;185.697;20962
20960;28;20;1:46.208;183.681;20963
20961;49;21;1:46.628;182.957;20964
20962;51;22;1:47.164;182.042;20965
20963;37;23;1:47.418;181.612;20966
20964;32;24;1:47.708;181.123;20967
20965;41;1;1:34.908;223.454;20968
20966;38;3;1:35.565;221.918;20969
20967;49;4;1:35.665;221.686;20970
20968;39;5;1:36.180;220.499;20971
20969;49;2;1:35.474;222.129;20972
20970;32;13;1:37.073;218.470;20973
20971;35;7;1:36.656;219.413;20974
20972;37;14;1:37.117;218.371;20975
20973;34;11;1:37.034;218.558;20976
20974;38;15;1:37.160;218.275;20977
20975;42;9;1:36.744;219.213;20978
20976;40;6;1:36.308;220.206;20979
20977;38;8;1:36.733;219.238;20980
20978;41;12;1:37.036;218.553;20981
20979;48;16;1:37.936;216.545;20982
20980;49;17;1:39.811;212.477;20983
20981;30;20;1:40.560;210.894;20984
20982;40;19;1:40.524;210.970;20985
20983;30;22;1:40.910;210.163;20986
20984;31;10;1:36.982;218.675;20987
20985;24;18;1:40.224;211.602;20988
20986;23;21;1:40.703;210.595;20989
20987;9;23;1:55.491;183.629;20990
20988;2;24;2:10.404;162.629;20991
20989;59;1;1:34.302;196.526;20992
20990;60;5;1:34.626;195.853;20993
20991;60;2;1:34.468;196.180;20994
20992;47;3;1:34.587;195.933;20995
20993;51;4;1:34.609;195.888;20996
20994;57;10;1:36.653;191.745;20997
20995;51;7;1:36.181;192.686;20998
20996;49;6;1:35.628;193.800;20999
20997;50;11;1:36.659;191.733;21000
20998;50;8;1:36.186;192.676;21001
20999;53;13;1:37.033;190.994;21002
21000;59;14;1:37.415;190.245;21003
21001;54;12;1:36.715;191.622;21004
21002;50;15;1:37.568;189.947;21005
21003;48;16;1:37.863;189.374;21006
21004;54;17;1:39.050;187.105;21007
21005;57;21;1:39.982;185.361;21008
21006;57;20;1:39.787;185.723;21009
21007;57;23;1:40.489;184.426;21010
21008;56;22;1:40.435;184.525;21011
21009;28;24;1:40.683;184.070;21012
21010;33;9;1:36.258;192.532;21013
21011;8;19;1:39.679;185.924;21014
21012;7;18;1:39.452;186.349;21015
21013;58;6;1:23.937;187.898;21016
21014;70;5;1:23.875;188.036;21017
21015;62;3;1:23.711;188.405;21018
21016;61;2;1:23.661;188.517;21019
21017;61;4;1:23.718;188.389;21020
21018;61;1;1:23.415;189.073;21021
21019;65;14;1:25.935;183.529;21022
21020;65;15;1:25.977;183.439;21023
21021;64;9;1:24.857;185.860;21024
21022;68;16;1:26.025;183.337;21025
21023;65;7;1:24.664;186.284;21026
21024;68;8;1:24.664;186.284;21027
21025;65;11;1:25.018;185.508;21028
21026;66;12;1:25.579;184.292;21029
21027;67;10;1:24.999;185.550;21030
21028;56;13;1:25.724;183.981;21031
21029;59;18;1:28.022;179.177;21032
21030;62;19;1:28.876;177.456;21033
21031;58;20;1:29.068;177.073;21034
21032;53;21;1:29.208;176.795;21035
21033;54;17;1:27.149;180.972;21036
21034;19;22;1:29.781;175.667;21037
21035;19;23;1:30.826;173.646;21038
21036;16;24;1:35.252;165.577;21039
21037;36;4;1:50.451;228.285;21040
21038;33;1;1:49.883;229.465;21041
21039;39;2;1:50.062;229.092;21042
21040;41;5;1:51.107;226.937;21043
21041;34;6;1:51.137;226.876;21044
21042;39;8;1:52.263;224.601;21045
21043;33;10;1:52.591;223.946;21046
21044;42;7;1:51.564;226.008;21047
21045;34;9;1:52.432;224.263;21048
21046;43;12;1:53.362;222.423;21049
21047;32;11;1:53.223;222.696;21050
21048;35;14;1:53.871;221.429;21051
21049;39;13;1:53.585;221.987;21052
21050;38;17;1:54.571;220.076;21053
21051;35;15;1:54.051;221.080;21054
21052;42;3;1:50.424;228.341;21055
21053;38;19;1:56.319;216.769;21056
21054;37;20;1:56.540;216.358;21057
21055;42;22;1:58.061;213.570;21058
21056;26;16;1:54.244;220.706;21059
21057;10;23;1:59.831;210.416;21060
21058;8;18;1:55.647;218.029;21061
21059;4;21;1:56.790;215.895;21062
21061;49;3;1:26.557;240.937;21064
21062;52;2;1:26.207;241.915;21065
21063;50;6;1:27.191;239.185;21066
21064;52;1;1:26.187;241.971;21067
21065;46;7;1:27.402;238.607;21068
21066;53;5;1:26.924;239.919;21069
21067;49;10;1:28.357;236.028;21070
21068;52;8;1:28.054;236.841;21071
21069;51;4;1:26.895;240.000;21072
21070;51;9;1:28.202;236.443;21073
21071;51;12;1:28.934;234.497;21074
21072;49;11;1:28.377;235.975;21075
21073;50;14;1:29.639;232.653;21076
21074;50;15;1:29.825;232.171;21077
21075;51;17;1:30.783;229.721;21078
21076;36;20;1:32.013;226.650;21079
21077;29;13;1:29.403;233.267;21080
21078;21;16;1:30.000;231.720;21081
21079;8;19;1:31.455;228.033;21082
21080;4;18;1:30.994;229.188;21083
21085;51;2;1:48.688;168.029;21088
21086;54;1;1:48.454;168.392;21089
21087;54;3;1:50.088;165.892;21090
21088;58;5;1:50.891;164.691;21091
21089;54;4;1:50.832;164.779;21092
21090;41;15;1:54.239;159.864;21093
21091;42;16;1:54.383;159.663;21094
21092;45;17;1:54.564;159.411;21095
21093;26;8;1:52.550;162.263;21096
21094;42;18;1:54.615;159.340;21097
21095;50;10;1:53.198;161.335;21098
21096;51;7;1:52.197;162.774;21099
21097;40;19;1:55.235;158.483;21100
21098;56;6;1:51.329;164.043;21101
21099;55;12;1:53.774;160.518;21102
21100;56;13;1:54.063;160.111;21103
21101;56;14;1:54.204;159.913;21104
21102;22;22;1:58.730;153.817;21105
21103;40;23;1:59.064;153.386;21106
21104;41;21;1:58.283;154.399;21107
21105;37;11;1:53.676;160.656;21108
21106;25;20;1:57.126;155.924;21109
21107;26;9;1:53.096;161.480;21110
21108;6;24;2:00.412;151.669;21111
21109;52;1;1:36.568;216.481;21112
21110;50;4;1:36.682;216.226;21113
21111;52;6;1:36.916;215.704;21114
21112;47;5;1:36.828;215.900;21115
21113;49;9;1:37.645;214.093;21116
21114;53;12;1:37.916;213.501;21117
21115;50;11;1:37.800;213.754;21118
21116;39;2;1:36.569;216.479;21119
21117;47;7;1:37.053;215.399;21120
21118;50;3;1:36.614;216.378;21121
21119;43;14;1:38.133;213.029;21122
21120;43;13;1:37.970;213.383;21123
21121;44;19;1:39.724;209.630;21124
21122;50;10;1:37.645;214.093;21125
21123;41;8;1:37.411;214.608;21126
21124;42;15;1:38.407;212.436;21127
21125;53;16;1:39.080;210.993;21128
21126;50;17;1:39.297;210.532;21129
21127;49;18;1:39.561;209.973;21130
21128;46;21;1:41.704;205.549;21131
21129;45;22;1:41.794;205.367;21132
21130;49;20;1:41.437;206.090;21133
21131;37;24;1:42.409;204.134;21134
21132;6;23;1:42.107;204.738;21135
21133;55;1;1:39.605;202.941;21136
21134;54;3;1:40.459;201.216;21137
21135;55;2;1:40.294;201.547;21138
21136;55;7;1:40.709;200.716;21139
21137;41;6;1:40.547;201.040;21140
21138;51;5;1:40.541;201.052;21141
21139;55;8;1:40.940;200.257;21142
21140;49;9;1:41.770;198.624;21143
